,score_jaccard_8,score_cosine_13,score_cosine_22,score_jaccard_33,score_manhattan_38,score_euclidean_40,score_manhattan_52,score_manhattan_59,score_cosine_75,score_jaccard_89,score_cosine_89,score_jaccard_98,score_cosine_117,score_jaccard_125,score_euclidean_141,score_cosine_144,score_cosine_149,score_manhattan_149,score_jaccard_156,score_jaccard_157,score_jaccard_158,score_jaccard_160,score_manhattan_201,score_euclidean_207,score_cosine_239,score_manhattan_241,score_jaccard_244,score_jaccard_401
10,0.4848484848484848,0.2962962962962963,0.1224744871391589,0.5855855855855856,0.0232558139534883,0.5,0.0909090909090909,0.0434782608695652,0.0,0.5929203539823009,0.7444904020605907,0.4301675977653631,0.1428571428571428,0.0769230769230769,0.2108967220595339,0.9797958971132712,0.7742383085148125,0.0232558139534883,0.8461538461538461,0.6063829787234043,0.4469696969696969,0.4705882352941176,0.0666666666666666,0.1411878480638394,0.4856180969451339,0.025,0.9047619047619048,0.5714285714285714
11,0.8,0.7670929478598306,0.6405126152203486,0.9375,0.0588235294117647,1.0,0.5,0.0555555555555555,0.4285714285714285,0.9375,0.9682458365518556,0.7861271676300579,0.6262242910851493,0.4545454545454545,0.3333333333333333,1.0000000000000002,0.9437742822237428,0.0769230769230769,1.0,0.9134615384615384,0.8333333333333334,0.8181818181818182,0.2,0.2402530733520421,0.8416030501774893,0.0769230769230769,0.9,0.8333333333333334
12,0.5769230769230769,0.4082482904638631,0.4782608695652175,0.7666666666666667,0.0625,0.4142135623730951,0.2,0.1428571428571428,0.9428090415820632,0.7666666666666667,0.8679416943609328,0.6615384615384615,0.4003203845127179,0.1904761904761904,0.2742918851774317,0.9999999999999996,0.877437615957266,0.05,0.8636363636363636,0.7638888888888888,0.6666666666666666,0.6666666666666666,0.125,0.2108967220595339,0.8279875851922387,0.0476190476190476,1.0,0.7846153846153846
13,0.7777777777777778,0.5003191829243043,0.1578947368421052,0.9158878504672896,0.0344827586206896,0.4142135623730951,0.1666666666666666,0.0625,0.0,0.9158878504672896,0.9561089365214088,0.7668711656441718,0.2401922307076307,0.1363636363636363,0.23166247903554,1.0000000000000002,0.9497161598676348,0.0909090909090909,0.96,0.8924731182795699,0.7481481481481481,0.8,0.125,0.1866054968633707,0.7468943965979539,0.0909090909090909,0.8333333333333334,0.6764705882352942
14,0.4666666666666667,0.4020151261036848,0.2390457218668787,0.8771929824561403,0.0909090909090909,0.4142135623730951,0.25,0.1111111111111111,0.0,0.8771929824561403,0.9356014857063998,0.6486486486486487,0.4629100498862757,0.1818181818181818,0.3333333333333333,0.9486832980505138,0.8860912478088327,0.0769230769230769,1.0,0.9347826086956522,0.8653846153846154,0.6666666666666666,0.2,0.2108967220595339,0.6772962119561563,0.0476190476190476,0.8333333333333334,0.6829268292682927
15,0.5652173913043478,0.3785166493051126,0.4244373438135826,0.6125,0.0588235294117647,0.3660254037844386,0.25,0.125,0.2236067977499789,0.6125,0.7602612124908801,0.4628099173553719,0.4,0.25,0.2742918851774317,0.933563871396213,0.7313432835820892,0.027027027027027,0.84,0.5857142857142857,0.4761904761904761,0.4,0.125,0.1907435698305462,0.5417363388859613,0.027027027027027,0.7894736842105263,0.4629629629629629
16,0.6,0.4029114820126901,0.1754116038614058,0.6166666666666667,0.0555555555555555,0.3660254037844386,0.25,0.0909090909090909,0.408248290463863,0.6166666666666667,0.7678397945164512,0.4320987654320987,0.2886751345948129,0.1666666666666666,0.2742918851774317,0.9271050693011064,0.7282190812544194,0.0357142857142857,0.6666666666666666,0.4565217391304347,0.3673469387755102,0.4285714285714285,0.125,0.2240092377397959,0.6280916963166586,0.0357142857142857,0.8235294117647058,0.4390243902439024
17,0.3478260869565217,0.2504897164340597,0.2004459314343183,0.4731182795698925,0.0454545454545454,0.3333333333333333,0.1666666666666666,0.1428571428571428,0.6666666666666669,0.4731182795698925,0.6444163369068285,0.3263888888888889,0.1005037815259212,0.0526315789473684,0.3333333333333333,0.9233805168766386,0.6627113884579497,0.0208333333333333,0.6956521739130435,0.4605263157894737,0.287037037037037,0.2666666666666666,0.2,0.2,0.4506500025757816,0.0208333333333333,1.0,0.4657534246575342
18,0.4,0.3113995776646092,0.0,0.5512820512820513,0.0555555555555555,0.4142135623730951,0.1428571428571428,0.1,0.0,0.5512820512820513,0.7119361419224612,0.3584905660377358,0.0,0.0,0.23166247903554,0.9534625892455924,0.7086586712703122,0.0294117647058823,0.8571428571428571,0.5535714285714286,0.4444444444444444,0.0,0.0833333333333333,0.1336766024001917,0.1804387417792634,0.025,0.6,0.0
19,0.7142857142857143,0.2858309752375148,0.3889222341312986,0.8059701492537313,0.0625,0.3660254037844386,0.2,0.0909090909090909,0.2886751345948129,0.8059701492537313,0.8925924666248367,0.6764705882352942,0.502518907629606,0.3333333333333333,0.3090169943749474,0.930484210398471,0.8960286733763293,0.0714285714285714,0.9090909090909092,0.8113207547169812,0.696969696969697,0.5454545454545454,0.1666666666666666,0.2108967220595339,0.6697793233946278,0.0526315789473684,0.6428571428571429,0.6956521739130435
20,0.4,0.3429971702850177,0.1944611170656493,0.6597938144329897,0.0416666666666666,0.3660254037844386,0.1428571428571428,0.0714285714285714,0.2581988897471611,0.6597938144329897,0.7950463919999251,0.5,0.3162277660168379,0.1875,0.2898979485566356,1.0000000000000002,0.7554494477488185,0.025,0.7692307692307693,0.5,0.4444444444444444,0.4166666666666667,0.1428571428571428,0.1866054968633707,0.7147781553743943,0.0303030303030303,0.8,0.6060606060606061
21,0.2727272727272727,0.2223747949983304,0.0870388279778489,0.4520547945205479,0.0476190476190476,0.2742918851774317,0.1,0.125,0.0,0.4520547945205479,0.6236413804652249,0.2772277227722772,0.1336306209562121,0.0714285714285714,0.2898979485566356,0.85106449634699,0.580116034811604,0.0232558139534883,0.6086956521739131,0.3666666666666666,0.28,0.3333333333333333,0.1428571428571428,0.1827439976315568,0.4909902530309828,0.0303030303030303,0.8823529411764706,0.4651162790697674
22,0.3157894736842105,0.2307692307692307,0.1666666666666667,0.4285714285714285,0.05,0.3333333333333333,0.1666666666666666,0.125,0.0,0.4285714285714285,0.601082924775646,0.3,0.2857142857142856,0.1666666666666666,0.2402530733520421,0.9192547197409876,0.6408069008390094,0.0263157894736842,0.8095238095238095,0.4210526315789473,0.2794117647058823,0.3,0.0909090909090909,0.1666666666666666,0.3639472224560076,0.0263157894736842,0.6153846153846154,0.4074074074074074
23,0.2580645161290322,0.2057377999494559,0.0668153104781061,0.2601626016260163,0.0625,0.1951941016011038,0.125,0.0714285714285714,0.0,0.2601626016260163,0.4131182235954576,0.2051282051282051,0.0845154254728516,0.0434782608695652,0.3333333333333333,0.7938841860374447,0.5474622330810005,0.02,0.5945945945945946,0.217391304347826,0.1691176470588235,0.1428571428571428,0.2,0.23166247903554,0.298540717013266,0.0256410256410256,0.4375,0.131578947368421
24,0.2777777777777778,0.1924500897298752,0.0,0.4492753623188406,0.0555555555555555,0.3660254037844386,0.1,0.1428571428571428,0.0,0.4492753623188406,0.6327848502189877,0.24,0.1666666666666667,0.0909090909090909,0.2742918851774317,0.85106449634699,0.6051733273183484,0.0227272727272727,0.7391304347826086,0.3571428571428571,0.2698412698412698,0.3333333333333333,0.125,0.1543870887948848,0.3016184724349645,0.0227272727272727,0.7368421052631579,0.3333333333333333
25,0.5862068965517241,0.5838742081211422,0.6078306738548308,0.7340425531914894,0.0588235294117647,0.3333333333333333,0.1666666666666666,0.0909090909090909,0.816496580927726,0.7340425531914894,0.8479192646898611,0.7142857142857143,0.50709255283711,0.3333333333333333,0.3333333333333333,0.9523809523809526,0.8824132103690403,0.05,0.8636363636363636,0.7246376811594203,0.6590909090909091,0.4666666666666667,0.2,0.1951941016011038,0.7814590268710259,0.05,0.8421052631578947,0.765625
26,0.4827586206896552,0.3880570000581327,0.3061862178478973,0.6637168141592921,0.037037037037037,0.5,0.125,0.0769230769230769,0.3779644730092272,0.6637168141592921,0.8068715304598779,0.4581005586592179,0.2096569673443836,0.1111111111111111,0.2402530733520421,0.9770084209183943,0.8031617566464743,0.025,0.9523809523809524,0.5909090909090909,0.3983739837398374,0.3333333333333333,0.0909090909090909,0.1566130288262323,0.580610845243015,0.025,0.95,0.5813953488372093
27,0.3846153846153846,0.2858309752375148,0.1944611170656493,0.5370370370370371,0.0454545454545454,0.3090169943749474,0.125,0.0476190476190476,0.0,0.5370370370370371,0.6992520921470973,0.391025641025641,0.1818181818181818,0.1,0.3090169943749474,0.9770084209183943,0.7193896744210244,0.0217391304347826,0.7916666666666666,0.5,0.3560606060606061,0.3333333333333333,0.1666666666666666,0.2052130961576726,0.5858294223270428,0.0212765957446808,0.7777777777777778,0.5205479452054794
28,0.6666666666666666,0.5000000000000001,0.5217391304347827,0.8222222222222222,0.0476190476190476,0.4142135623730951,0.1428571428571428,0.1428571428571428,0.5555555555555556,0.8222222222222222,0.9030435837062184,0.7054263565891473,0.5833333333333335,0.4117647058823529,0.2612038749637414,0.9615384615384612,0.9030435837062184,0.0588235294117647,0.9230769230769232,0.8548387096774194,0.7808219178082192,0.75,0.1111111111111111,0.1695208471985372,0.7809878007034464,0.0588235294117647,0.7058823529411765,0.8448275862068966
29,0.4482758620689655,0.2721655269759087,0.3329560459081458,0.5431034482758621,0.0526315789473684,0.2742918851774317,0.125,0.0666666666666666,0.4472135954999579,0.5431034482758621,0.7177652233758967,0.4578313253012048,0.3458572319330373,0.2,0.3090169943749474,0.8858795678282982,0.7537239954411323,0.0217391304347826,0.7037037037037037,0.5306122448979592,0.4651162790697674,0.4705882352941176,0.1666666666666666,0.1827439976315568,0.6386332605268019,0.0217391304347826,0.85,0.550561797752809
30,0.5,0.2961744388795461,0.1432229748078865,0.6020408163265306,0.0454545454545454,0.2612038749637414,0.1666666666666666,0.0454545454545454,0.0,0.6020408163265306,0.7550463486011088,0.4590163934426229,0.1906925178491184,0.1052631578947368,0.3090169943749474,0.8790490729915323,0.7628422809644049,0.03125,0.7241379310344828,0.5604395604395604,0.4433962264150943,0.7142857142857143,0.1666666666666666,0.2171292729553324,0.65375380269402,0.0526315789473684,0.9375,0.7073170731707317
31,0.4137931034482758,0.4082482904638631,0.2551551815399144,0.5961538461538461,0.0344827586206896,0.3333333333333333,0.1,0.05,0.0,0.5961538461538461,0.7549196197743417,0.4013605442176871,0.4330127018922193,0.2727272727272727,0.2402530733520421,0.9583333333333336,0.750694460200476,0.024390243902439,0.8571428571428571,0.5795454545454546,0.4485981308411215,0.4166666666666667,0.125,0.1543870887948848,0.4502694926749483,0.027027027027027,0.6818181818181818,0.5245901639344263
32,0.4074074074074074,0.2646280620124815,0.0,0.5825242718446602,0.04,0.3660254037844386,0.125,0.0625,0.0,0.5825242718446602,0.7385489458759964,0.3945578231292517,0.1195228609334393,0.0625,0.2898979485566356,0.9363821838346232,0.732010545902095,0.0227272727272727,0.8846153846153846,0.59375,0.4573643410852713,0.0,0.1428571428571428,0.1907435698305462,0.0864877500128821,0.0153846153846153,0.5,0.05
33,0.7916666666666666,0.604814736759006,0.3903600291794132,0.87,0.0454545454545454,1.0,0.3333333333333333,0.0714285714285714,0.0,0.87,0.9304945880814506,0.7074829931972789,0.2611164839335468,0.15,0.2612038749637414,1.0,0.929743312638482,0.0714285714285714,1.0,0.92,0.7184466019417476,0.75,0.1111111111111111,0.1639607805437114,0.7924554989420527,0.0714285714285714,0.95,0.9166666666666666
34,0.34375,0.1833396994056422,0.110096376512636,0.4878048780487805,0.0454545454545454,0.3090169943749474,0.0909090909090909,0.0476190476190476,0.0,0.4878048780487805,0.6666666666666665,0.3658536585365853,0.2132007163556104,0.1153846153846153,0.2612038749637414,0.9354143466934856,0.6682794793455934,0.0204081632653061,0.7714285714285715,0.4954128440366973,0.4,0.3,0.1111111111111111,0.1666666666666666,0.4441681590741884,0.02,0.7777777777777778,0.4423076923076923
35,0.2631578947368421,0.1849000654084097,0.0,0.3684210526315789,0.0526315789473684,0.3333333333333333,0.0909090909090909,0.0909090909090909,0.0,0.3684210526315789,0.5420821648636562,0.23,0.1825741858350553,0.1,0.0,0.9258200997725516,0.5272705040082967,0.0192307692307692,0.75,0.4615384615384615,0.360655737704918,0.2857142857142857,0.0,0.0,0.2295649473717813,0.0196078431372549,0.6842105263157895,0.3636363636363636
36,0.375,0.2452557357939863,0.1443375672974064,0.4270833333333333,0.04,0.2898979485566356,0.1428571428571428,0.0714285714285714,0.0,0.4270833333333333,0.6032021334949123,0.2985074626865671,0.2279211529192759,0.125,0.3333333333333333,0.8695652173913047,0.6687047120387548,0.0208333333333333,0.72,0.3636363636363636,0.2523364485981308,0.4,0.2,0.25,0.4875987037891375,0.03125,1.0,0.4426229508196721
37,0.3684210526315789,0.161164592805076,0.1754116038614058,0.4927536231884058,0.0555555555555555,0.2898979485566356,0.1111111111111111,0.1,0.0,0.4927536231884058,0.6673083711820305,0.3617021276595745,0.3162277660168379,0.1818181818181818,0.2402530733520421,0.8355044182110839,0.6811865761413326,0.0285714285714285,0.7272727272727273,0.44,0.375,0.4444444444444444,0.0909090909090909,0.1543870887948848,0.4937419311010188,0.0285714285714285,0.631578947368421,0.4468085106382978
38,0.6818181818181818,0.6030226891555273,0.5292561240249631,0.7428571428571429,0.125,0.5,0.2,0.0909090909090909,0.8164965809277261,0.7428571428571429,0.8581278705797841,0.6138613861386139,0.5163977794943222,0.3333333333333333,0.4142135623730951,0.9746794344808962,0.8629756932535252,0.0588235294117647,0.8636363636363636,0.6785714285714286,0.5294117647058824,0.625,0.3333333333333333,0.25,0.7758098206022827,0.0588235294117647,0.75,0.6304347826086957
39,0.3846153846153846,0.220192753025272,0.1507556722888818,0.4831460674157303,0.037037037037037,0.3090169943749474,0.1,0.0526315789473684,0.9999999999999998,0.4888888888888889,0.6614485046424894,0.3565891472868217,0.0,0.0,0.4142135623730951,0.9363821838346232,0.6986193062333588,0.0238095238095238,0.8148148148148148,0.4880952380952381,0.3518518518518518,0.3333333333333333,0.3333333333333333,0.2612038749637414,0.4486177232736353,0.03125,0.625,0.42
40,0.5909090909090909,0.3042903097250923,0.2401922307076307,0.6103896103896104,0.0416666666666666,0.3090169943749474,0.125,0.1,0.0,0.6153846153846154,0.7698003589195012,0.5,0.6666666666666666,0.5,0.2742918851774317,0.8743856497851875,0.7217503175777067,0.03125,0.8461538461538461,0.6029411764705882,0.5189873417721519,0.8,0.125,0.2,0.5780059766913394,0.0833333333333333,0.9285714285714286,0.8148148148148148
41,0.2758620689655172,0.108465228909328,0.0716114874039432,0.3853211009174312,0.0384615384615384,0.23166247903554,0.0555555555555555,0.0434782608695652,0.0,0.3853211009174312,0.5617503949808855,0.216867469879518,0.1740776559556978,0.0952380952380952,0.3090169943749474,0.7557421816064581,0.5953405577875872,0.0169491525423728,0.5483870967741935,0.3557692307692308,0.2013888888888889,0.2307692307692307,0.1666666666666666,0.2,0.2858859374484328,0.0196078431372549,0.4347826086956521,0.2608695652173913
42,0.4857142857142857,0.3045547950507524,0.3359684204526464,0.6240601503759399,0.032258064516129,0.4142135623730951,0.3333333333333333,0.0416666666666666,0.0,0.6240601503759399,0.7693434457847519,0.4541062801932367,0.3944053188733077,0.2413793103448276,0.2402530733520421,0.9789450103725608,0.7991885028473882,0.0227272727272727,0.8571428571428571,0.5772357723577236,0.4302325581395348,0.3636363636363636,0.125,0.1866054968633707,0.5697563687121973,0.0217391304347826,0.95,0.5428571428571428
43,0.4375,0.2862512870383358,0.2294157338705617,0.5833333333333334,0.0285714285714285,0.5,0.0909090909090909,0.0588235294117647,0.2461829819586655,0.5833333333333334,0.7396934513601641,0.4171428571428571,0.2611164839335468,0.0952380952380952,0.2171292729553324,1.0000000000000002,0.7570719217728534,0.0227272727272727,0.9583333333333334,0.5104166666666666,0.3739837398373983,0.4285714285714285,0.0769230769230769,0.152258812094334,0.5001923446887842,0.024390243902439,0.6470588235294118,0.45
44,0.4166666666666667,0.2182178902359924,0.196116135138184,0.6428571428571429,0.0476190476190476,0.3090169943749474,0.1428571428571428,0.0625,0.0,0.6428571428571429,0.7866673381098882,0.424,0.3508232077228117,0.15,0.2612038749637414,0.9780192938436516,0.737209780774486,0.0294117647058823,0.8620689655172413,0.6944444444444444,0.5666666666666667,0.7142857142857143,0.1111111111111111,0.15894454156034,0.601082924775646,0.0344827586206896,0.9375,0.8235294117647058
45,0.4444444444444444,0.2105263157894736,0.0555555555555555,0.4672897196261682,0.03125,0.3660254037844386,0.25,0.0909090909090909,0.0,0.4672897196261682,0.637576713063338,0.3071895424836601,0.1020620726159657,0.0526315789473684,0.2108967220595339,0.9534625892455924,0.6463987355349676,0.0175438596491228,0.782608695652174,0.4285714285714285,0.2524271844660194,0.3571428571428571,0.0666666666666666,0.1323199648643333,0.423691589610646,0.0175438596491228,0.7,0.4189189189189189
46,0.76,0.7505683356701913,0.739600261633639,0.7676767676767676,0.1111111111111111,1.0,0.25,0.125,0.7385489458759966,0.7676767676767676,0.8748935037989841,0.6811594202898551,0.7016464154456235,0.5333333333333333,0.3090169943749474,0.9534625892455924,0.8833005039168611,0.0476190476190476,0.9090909090909092,0.7605633802816901,0.6666666666666666,0.7272727272727273,0.1666666666666666,0.2052130961576726,0.8259361613561063,0.0476190476190476,0.8888888888888888,0.7692307692307693
47,0.4285714285714285,0.3102526139970114,0.0745355992499929,0.532258064516129,0.0476190476190476,0.5,0.1111111111111111,0.0434782608695652,0.0,0.532258064516129,0.6957010852370431,0.3699421965317919,0.0909090909090909,0.0476190476190476,0.3090169943749474,0.9600000000000004,0.7052744205495998,0.0188679245283018,0.9629629629629628,0.5565217391304348,0.3973509933774834,0.2142857142857142,0.0,0.1951941016011038,0.3172123904006598,0.0163934426229508,0.5909090909090909,0.3625
48,0.72,0.7341303483857977,0.6197797868009122,0.81,0.0833333333333333,0.4142135623730951,0.3333333333333333,0.0625,0.0,0.81,0.8966850716093469,0.6923076923076923,0.6933752452815365,0.5263157894736842,0.3660254037844386,0.9271050693011066,0.8796856499979759,0.0476190476190476,0.9583333333333334,0.8333333333333334,0.7647058823529411,0.6,0.25,0.1907435698305462,0.6430412970444754,0.0384615384615384,0.9333333333333332,0.6792452830188679
49,0.6486486486486487,0.6154574548966637,0.5091331749765979,0.7931034482758621,0.0357142857142857,0.3333333333333333,0.1111111111111111,0.04,0.3162277660168379,0.7931034482758621,0.8849836589547891,0.6235955056179775,0.5590169943749475,0.2857142857142857,0.25,0.9207368843792512,0.8831786506622015,0.0434782608695652,0.8666666666666667,0.7238095238095238,0.5755395683453237,0.625,0.1,0.1666666666666666,0.7301216310106979,0.0454545454545454,0.9166666666666666,0.7402597402597403
50,0.65,0.3704792868174742,0.1677050983124842,0.7468354430379747,0.0384615384615384,1.0,0.25,0.0666666666666666,0.0,0.7468354430379747,0.8595069064533962,0.6186440677966102,0.521749194749951,0.35,0.25,1.0,0.8526581366987185,0.0454545454545454,1.0,0.7727272727272727,0.6627906976744186,0.6363636363636364,0.1,0.15894454156034,0.6248309451374339,0.0454545454545454,0.9411764705882352,0.746031746031746
51,0.6451612903225806,0.529150262212918,0.2797514424720941,0.7572815533980582,0.0909090909090909,0.3660254037844386,0.25,0.0434782608695652,0.0,0.7572815533980582,0.86294590942588,0.6304347826086957,0.3535533905932738,0.2142857142857142,0.3090169943749474,1.0000000000000002,0.9061503567266266,0.0666666666666666,0.8857142857142857,0.788235294117647,0.660377358490566,0.8888888888888888,0.1666666666666666,0.2108967220595339,0.8652268555244554,0.0769230769230769,0.9375,0.925
52,0.7037037037037037,0.7242243488319184,0.6880624620561867,0.723404255319149,0.0769230769230769,0.4142135623730951,0.1428571428571428,0.1111111111111111,0.9128709291752768,0.723404255319149,0.850531748566242,0.6183206106870229,0.6227991553292184,0.4444444444444444,0.5,0.9591663046625444,0.8660254037844389,0.0434782608695652,0.8888888888888888,0.6190476190476191,0.4910714285714285,0.75,0.5,0.3660254037844386,0.8558797348237234,0.1,0.9090909090909092,0.8545454545454545
53,0.3333333333333333,0.0573539334676404,0.1217161238900369,0.4752475247524752,0.04,0.3660254037844386,0.0833333333333333,0.0476190476190476,0.0,0.4752475247524752,0.6446583712203047,0.3028169014084507,0.0833333333333333,0.0434782608695652,0.2742918851774317,0.9555330859059092,0.640182024207755,0.0185185185185185,0.875,0.4878048780487805,0.2844036697247706,0.3125,0.125,0.1639607805437114,0.3836257637927722,0.0185185185185185,0.7142857142857143,0.4868421052631579
54,0.4137931034482758,0.4114755998989118,0.3441236008058426,0.580952380952381,0.0434782608695652,0.3333333333333333,0.125,0.0833333333333333,0.0,0.580952380952381,0.7357947132400511,0.4733333333333333,0.4767312946227962,0.1666666666666666,0.2402530733520421,0.9271050693011066,0.7521923604178283,0.0238095238095238,0.8695652173913043,0.5432098765432098,0.45,0.3333333333333333,0.0909090909090909,0.15894454156034,0.5261670227280423,0.0217391304347826,0.7894736842105263,0.417910447761194
55,0.4,0.2777777777777778,0.1176470588235294,0.4895833333333333,0.0357142857142857,0.2898979485566356,0.1428571428571428,0.0714285714285714,0.1825741858350553,0.4895833333333333,0.6577448444909071,0.3378378378378378,0.2108185106778919,0.1176470588235294,0.25,0.8314971796756813,0.6849495194215736,0.0208333333333333,0.64,0.4074074074074074,0.2952380952380952,0.2857142857142857,0.1,0.1666666666666666,0.4261351814003954,0.0208333333333333,0.875,0.3974358974358974
56,0.3103448275862069,0.2528608687120868,0.0626224291085149,0.4591836734693877,0.0357142857142857,0.3333333333333333,0.0769230769230769,0.05,0.2886751345948129,0.4646464646464646,0.6475662538392307,0.2670807453416149,0.1005037815259212,0.0526315789473684,0.2612038749637414,0.8783100656536799,0.6407408399256924,0.0172413793103448,0.68,0.4352941176470588,0.293103448275862,0.4,0.1111111111111111,0.1566130288262323,0.3882759992081743,0.0222222222222222,0.6,0.4909090909090909
57,0.3658536585365853,0.2807449625374385,0.1851851851851852,0.5645161290322581,0.0238095238095238,0.3660254037844386,0.0625,0.0555555555555555,0.1428571428571428,0.5645161290322581,0.7219948723811558,0.3425925925925926,0.2777777777777778,0.1612903225806451,0.2108967220595339,0.9545454545454546,0.6818162902406327,0.0163934426229508,0.8461538461538461,0.4594594594594595,0.2767295597484276,0.3181818181818182,0.0769230769230769,0.1336766024001917,0.4661785907959611,0.0172413793103448,0.7368421052631579,0.4591836734693877
58,0.3939393939393939,0.3711537444790451,0.4303314829119352,0.559322033898305,0.04,0.3660254037844386,0.0833333333333333,0.0588235294117647,0.2721655269759087,0.559322033898305,0.7175608803587864,0.4350282485875706,0.3608439182435161,0.217391304347826,0.25,0.9583333333333336,0.7352318118536231,0.02,0.9230769230769232,0.4693877551020408,0.36,0.35,0.1,0.15894454156034,0.5804870718988586,0.02,0.9047619047619048,0.4787234042553192
